_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,check_this_box_if_the_response_given_does_not_seem_like_a_legitimate_attempt_to_translate_the_page,check_this_box_if_there_is_text_in_the_photo,rate_the_grammarspelling_of_the_translation,orig__channel,orig__city,orig__country,orig__created_at,orig__id,orig__ip,orig__region,orig__started_at,orig__tainted,orig__trust,orig__unit_id,orig__worker_id,check_this_box_if_the_response_given_does_not_seem_like_a_legitimate_attempt_to_translate_the_page_gold,check_this_box_if_there_is_text_in_the_photo_gold,is_there_text_on_the_page,is_there_text_on_the_page_gold,rate_the_grammarspelling_of_the_translation_gold,translate_the_text_in_the_photo_as_accurately_as_possible,translate_the_text_in_the_photo_as_accurately_as_possible_gold,url
941238264,4/26/2016 21:05:43,1969607761,4/26/2016 21:04:48,false,clixsense,0.7455,33827460,VEN,25,Caracas,190.201.140.81,,,,clixsense,Mexico,MEX,4/25/2016 00:23:22,1968220765,189.217.196.77,15,4/25/2016 00:16:40,false,1.0,939716740,35956182,,,yes,,,"collection
Myths and legends
1. El Amaru
2. Adventures of the fox
3. The enchanted bird",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/The_Amaru/The_Amaru_11.jpg
941238264,4/26/2016 21:06:29,1969608294,4/26/2016 21:04:37,false,clixsense,0.8233,36499736,BRA,08,Fundão,177.71.45.7,,check_this_box_if_there_is_text_in_the_photo,3,clixsense,Mexico,MEX,4/25/2016 00:23:22,1968220765,189.217.196.77,15,4/25/2016 00:16:40,false,1.0,939716740,35956182,,,yes,,,"collection
Myths and legends
1. El Amaru
2. Adventures of the fox
3. The enchanted bird",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/The_Amaru/The_Amaru_11.jpg
941238264,4/26/2016 21:11:06,1969611849,4/26/2016 21:05:01,false,clixsense,0.7967,17458507,ESP,51,Málaga,46.37.84.36,,check_this_box_if_there_is_text_in_the_photo,10,clixsense,Mexico,MEX,4/25/2016 00:23:22,1968220765,189.217.196.77,15,4/25/2016 00:16:40,false,1.0,939716740,35956182,,,yes,,,"collection
Myths and legends
1. El Amaru
2. Adventures of the fox
3. The enchanted bird",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/The_Amaru/The_Amaru_11.jpg
941238265,4/26/2016 21:00:17,1969603917,4/26/2016 20:59:59,false,neodev,1.0,31151596,HRV,21,Zagreb,93.141.96.1,,,,neodev,Guarenas,VEN,4/25/2016 00:26:45,1968222010,190.142.149.93,15,4/25/2016 00:16:34,false,1.0,939716740,36624494,,,yes,,,"Collection
Myths and legends

1. The Amaru
2. Adventures of fox
3.The enchanted bird",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/The_Amaru/The_Amaru_11.jpg
941238265,4/26/2016 21:03:40,1969606210,4/26/2016 21:03:33,false,neodev,0.975,31787148,MEX,14,Zapopan,189.169.6.109,,,,neodev,Guarenas,VEN,4/25/2016 00:26:45,1968222010,190.142.149.93,15,4/25/2016 00:16:34,false,1.0,939716740,36624494,,,yes,,,"Collection
Myths and legends

1. The Amaru
2. Adventures of fox
3.The enchanted bird",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/The_Amaru/The_Amaru_11.jpg
941238265,4/26/2016 21:04:46,1969607059,4/26/2016 21:01:47,false,clixsense,0.7455,33827460,VEN,25,Caracas,190.201.140.81,,check_this_box_if_there_is_text_in_the_photo,7,neodev,Guarenas,VEN,4/25/2016 00:26:45,1968222010,190.142.149.93,15,4/25/2016 00:16:34,false,1.0,939716740,36624494,,,yes,,,"Collection
Myths and legends

1. The Amaru
2. Adventures of fox
3.The enchanted bird",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/The_Amaru/The_Amaru_11.jpg
941238265,4/26/2016 21:05:20,1969607464,4/26/2016 21:03:29,false,neodev,0.813,36529829,DZA,"","",41.97.123.59,,check_this_box_if_there_is_text_in_the_photo,4,neodev,Guarenas,VEN,4/25/2016 00:26:45,1968222010,190.142.149.93,15,4/25/2016 00:16:34,false,1.0,939716740,36624494,,,yes,,,"Collection
Myths and legends

1. The Amaru
2. Adventures of fox
3.The enchanted bird",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/The_Amaru/The_Amaru_11.jpg
941238265,4/26/2016 21:38:49,1969630966,4/26/2016 21:35:15,false,prodege,0.75,36797372,USA,AZ,Phoenix,70.176.126.120,,check_this_box_if_there_is_text_in_the_photo,10,neodev,Guarenas,VEN,4/25/2016 00:26:45,1968222010,190.142.149.93,15,4/25/2016 00:16:34,false,1.0,939716740,36624494,,,yes,,,"Collection
Myths and legends

1. The Amaru
2. Adventures of fox
3.The enchanted bird",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/The_Amaru/The_Amaru_11.jpg
941238266,4/26/2016 21:11:21,1969612115,4/26/2016 21:10:37,false,clixsense,0.8877,36499264,UKR,"","",77.87.158.38,,check_this_box_if_there_is_text_in_the_photo,8,neodev,"",VEN,4/25/2016 00:34:21,1968224167,190.78.100.171,"",4/25/2016 00:16:39,false,1.0,939716740,36373087,,,yes,,,"collection
Myths and legends
1. the amaru
2. aventures of the fox
3. the enchanted bird",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/The_Amaru/The_Amaru_11.jpg
941238266,4/26/2016 21:11:28,1969612218,4/26/2016 21:10:35,false,neodev,0.9185,12216479,PRT,04,Esposende,144.64.59.201,,check_this_box_if_there_is_text_in_the_photo,7,neodev,"",VEN,4/25/2016 00:34:21,1968224167,190.78.100.171,"",4/25/2016 00:16:39,false,1.0,939716740,36373087,,,yes,,,"collection
Myths and legends
1. the amaru
2. aventures of the fox
3. the enchanted bird",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/The_Amaru/The_Amaru_11.jpg
941238266,4/26/2016 21:12:16,1969612924,4/26/2016 21:10:42,false,clixsense,0.9522,34951728,VEN,"","",190.198.64.11,,check_this_box_if_there_is_text_in_the_photo,8,neodev,"",VEN,4/25/2016 00:34:21,1968224167,190.78.100.171,"",4/25/2016 00:16:39,false,1.0,939716740,36373087,,,yes,,,"collection
Myths and legends
1. the amaru
2. aventures of the fox
3. the enchanted bird",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/The_Amaru/The_Amaru_11.jpg
941238266,4/26/2016 21:13:44,1969614202,4/26/2016 21:10:40,false,neodev,0.8656,33270561,IND,19,Bangalore,117.192.237.114,,check_this_box_if_there_is_text_in_the_photo,8,neodev,"",VEN,4/25/2016 00:34:21,1968224167,190.78.100.171,"",4/25/2016 00:16:39,false,1.0,939716740,36373087,,,yes,,,"collection
Myths and legends
1. the amaru
2. aventures of the fox
3. the enchanted bird",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/The_Amaru/The_Amaru_11.jpg
941238266,4/26/2016 21:43:49,1969634727,4/26/2016 21:40:49,false,gifthunterclub,0.97,27920569,ESP,60,Villavieja,88.7.3.216,,check_this_box_if_there_is_text_in_the_photo,9,neodev,"",VEN,4/25/2016 00:34:21,1968224167,190.78.100.171,"",4/25/2016 00:16:39,false,1.0,939716740,36373087,,,yes,,,"collection
Myths and legends
1. the amaru
2. aventures of the fox
3. the enchanted bird",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/The_Amaru/The_Amaru_11.jpg
941238267,4/26/2016 21:09:40,1969610812,4/26/2016 21:09:07,false,neodev,0.8507,11057995,PRT,04,Braga,213.22.91.4,,check_this_box_if_there_is_text_in_the_photo,7,neodev,Maracaibo,VEN,4/25/2016 00:24:56,1968221476,201.248.113.34,23,4/25/2016 00:17:04,false,1.0,939716741,35847946,,,yes,,,"With sinuous movements rose into the air noisily waving his body.
The sun, seeing it, is trobled; reverberate confusing its rays in outer space becomes purple-maroon-black. His head and his eyes blazing fire burst of anger.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/The_Amaru/The_Amaru_12.jpg
941238267,4/26/2016 21:09:49,1969610962,4/26/2016 21:09:02,false,instagc,0.8715,36187361,VEN,13,Barquisimeto,186.91.173.148,,check_this_box_if_there_is_text_in_the_photo,10,neodev,Maracaibo,VEN,4/25/2016 00:24:56,1968221476,201.248.113.34,23,4/25/2016 00:17:04,false,1.0,939716741,35847946,,,yes,,,"With sinuous movements rose into the air noisily waving his body.
The sun, seeing it, is trobled; reverberate confusing its rays in outer space becomes purple-maroon-black. His head and his eyes blazing fire burst of anger.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/The_Amaru/The_Amaru_12.jpg
941238267,4/26/2016 21:09:50,1969610975,4/26/2016 21:09:02,false,clixsense,0.8877,36499264,UKR,"","",77.87.158.38,,check_this_box_if_there_is_text_in_the_photo,9,neodev,Maracaibo,VEN,4/25/2016 00:24:56,1968221476,201.248.113.34,23,4/25/2016 00:17:04,false,1.0,939716741,35847946,,,yes,,,"With sinuous movements rose into the air noisily waving his body.
The sun, seeing it, is trobled; reverberate confusing its rays in outer space becomes purple-maroon-black. His head and his eyes blazing fire burst of anger.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/The_Amaru/The_Amaru_12.jpg
941238267,4/26/2016 21:10:14,1969611207,4/26/2016 21:09:23,false,neodev,0.8433,35803101,MEX,09,Mexico,189.178.131.190,,,,neodev,Maracaibo,VEN,4/25/2016 00:24:56,1968221476,201.248.113.34,23,4/25/2016 00:17:04,false,1.0,939716741,35847946,,,yes,,,"With sinuous movements rose into the air noisily waving his body.
The sun, seeing it, is trobled; reverberate confusing its rays in outer space becomes purple-maroon-black. His head and his eyes blazing fire burst of anger.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/The_Amaru/The_Amaru_12.jpg
941238267,4/26/2016 21:11:33,1969612310,4/26/2016 21:09:28,false,neodev,0.813,36529829,DZA,"","",41.97.123.59,,check_this_box_if_there_is_text_in_the_photo,9,neodev,Maracaibo,VEN,4/25/2016 00:24:56,1968221476,201.248.113.34,23,4/25/2016 00:17:04,false,1.0,939716741,35847946,,,yes,,,"With sinuous movements rose into the air noisily waving his body.
The sun, seeing it, is trobled; reverberate confusing its rays in outer space becomes purple-maroon-black. His head and his eyes blazing fire burst of anger.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/The_Amaru/The_Amaru_12.jpg
941238268,4/26/2016 21:11:33,1969612304,4/26/2016 21:11:20,false,neodev,0.8433,35803101,MEX,09,Mexico,189.178.131.190,,,,neodev,"",VEN,4/25/2016 00:26:51,1968222059,190.206.87.81,"",4/25/2016 00:18:18,false,1.0,939716741,37080157,,,yes,,,"with sinuous movements it rises in the air noisily waving his body.
the sun, seeing it, is troubled; reverberate confusing its rays in outer space. The yellow of his harsh face becomes purple-maroon-black. His head and his eyes blazing fire burst of anger.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/The_Amaru/The_Amaru_12.jpg
941238268,4/26/2016 21:12:18,1969612956,4/26/2016 21:11:22,false,clixsense,0.8877,36499264,UKR,"","",77.87.158.38,,check_this_box_if_there_is_text_in_the_photo,8,neodev,"",VEN,4/25/2016 00:26:51,1968222059,190.206.87.81,"",4/25/2016 00:18:18,false,1.0,939716741,37080157,,,yes,,,"with sinuous movements it rises in the air noisily waving his body.
the sun, seeing it, is troubled; reverberate confusing its rays in outer space. The yellow of his harsh face becomes purple-maroon-black. His head and his eyes blazing fire burst of anger.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/The_Amaru/The_Amaru_12.jpg
941238268,4/26/2016 21:13:10,1969613731,4/26/2016 21:11:10,false,clixsense,0.825,28924123,PRT,17,Vila Nova De Gaia,89.155.155.35,,check_this_box_if_there_is_text_in_the_photo,9,neodev,"",VEN,4/25/2016 00:26:51,1968222059,190.206.87.81,"",4/25/2016 00:18:18,false,1.0,939716741,37080157,,,yes,,,"with sinuous movements it rises in the air noisily waving his body.
the sun, seeing it, is troubled; reverberate confusing its rays in outer space. The yellow of his harsh face becomes purple-maroon-black. His head and his eyes blazing fire burst of anger.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/The_Amaru/The_Amaru_12.jpg
941238268,4/26/2016 21:14:02,1969614440,4/26/2016 21:11:22,false,instagc,0.7625,36851940,CAN,"","",104.205.183.120,,check_this_box_if_there_is_text_in_the_photo,8,neodev,"",VEN,4/25/2016 00:26:51,1968222059,190.206.87.81,"",4/25/2016 00:18:18,false,1.0,939716741,37080157,,,yes,,,"with sinuous movements it rises in the air noisily waving his body.
the sun, seeing it, is troubled; reverberate confusing its rays in outer space. The yellow of his harsh face becomes purple-maroon-black. His head and his eyes blazing fire burst of anger.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/The_Amaru/The_Amaru_12.jpg
941238268,4/26/2016 21:14:58,1969615110,4/26/2016 21:11:14,false,clixsense,0.85,34661946,ESP,60,Alicante,90.69.139.120,,check_this_box_if_there_is_text_in_the_photo,10,neodev,"",VEN,4/25/2016 00:26:51,1968222059,190.206.87.81,"",4/25/2016 00:18:18,false,1.0,939716741,37080157,,,yes,,,"with sinuous movements it rises in the air noisily waving his body.
the sun, seeing it, is troubled; reverberate confusing its rays in outer space. The yellow of his harsh face becomes purple-maroon-black. His head and his eyes blazing fire burst of anger.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/The_Amaru/The_Amaru_12.jpg
941238269,4/26/2016 21:04:54,1969607163,4/26/2016 21:04:35,false,neodev,0.9025,33484691,VEN,25,Caracas,190.201.140.81,,,,clixsense,Bucaramanga,COL,4/25/2016 00:27:10,1968222143,190.96.217.145,26,4/25/2016 00:17:10,false,1.0,939716741,35904423,,,yes,,,"with sinuous movements rose into the air noisily waving his body.
the sun , seeing it, is troubled ; reverberate confusing its rays in outer space. the yellow of his harsh face becomes large and black violet , head of fire and flaming hojos burst of anger .",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/The_Amaru/The_Amaru_12.jpg
941238269,4/26/2016 21:06:47,1969608514,4/26/2016 21:05:51,false,clixsense,0.774,35043167,TUR,17,Çanakkale,78.178.175.92,,check_this_box_if_there_is_text_in_the_photo,8,clixsense,Bucaramanga,COL,4/25/2016 00:27:10,1968222143,190.96.217.145,26,4/25/2016 00:17:10,false,1.0,939716741,35904423,,,yes,,,"with sinuous movements rose into the air noisily waving his body.
the sun , seeing it, is troubled ; reverberate confusing its rays in outer space. the yellow of his harsh face becomes large and black violet , head of fire and flaming hojos burst of anger .",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/The_Amaru/The_Amaru_12.jpg
941238269,4/26/2016 21:07:06,1969608768,4/26/2016 21:06:00,false,neodev,0.8507,11057995,PRT,04,Braga,213.22.91.4,,check_this_box_if_there_is_text_in_the_photo,5,clixsense,Bucaramanga,COL,4/25/2016 00:27:10,1968222143,190.96.217.145,26,4/25/2016 00:17:10,false,1.0,939716741,35904423,,,yes,,,"with sinuous movements rose into the air noisily waving his body.
the sun , seeing it, is troubled ; reverberate confusing its rays in outer space. the yellow of his harsh face becomes large and black violet , head of fire and flaming hojos burst of anger .",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/The_Amaru/The_Amaru_12.jpg
941238269,4/26/2016 21:07:17,1969608932,4/26/2016 21:06:31,false,clixsense,0.7455,33827460,VEN,25,Caracas,190.201.140.81,,,,clixsense,Bucaramanga,COL,4/25/2016 00:27:10,1968222143,190.96.217.145,26,4/25/2016 00:17:10,false,1.0,939716741,35904423,,,yes,,,"with sinuous movements rose into the air noisily waving his body.
the sun , seeing it, is troubled ; reverberate confusing its rays in outer space. the yellow of his harsh face becomes large and black violet , head of fire and flaming hojos burst of anger .",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/The_Amaru/The_Amaru_12.jpg
941238269,4/26/2016 21:07:26,1969609091,4/26/2016 21:06:38,false,clixsense,0.8673,34805760,BGR,65,Yambol,87.121.119.118,,check_this_box_if_there_is_text_in_the_photo,7,clixsense,Bucaramanga,COL,4/25/2016 00:27:10,1968222143,190.96.217.145,26,4/25/2016 00:17:10,false,1.0,939716741,35904423,,,yes,,,"with sinuous movements rose into the air noisily waving his body.
the sun , seeing it, is troubled ; reverberate confusing its rays in outer space. the yellow of his harsh face becomes large and black violet , head of fire and flaming hojos burst of anger .",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/The_Amaru/The_Amaru_12.jpg
941238270,4/26/2016 21:07:46,1969609335,4/26/2016 21:07:07,false,neodev,0.8507,11057995,PRT,04,Braga,213.22.91.4,check_this_box_if_the_response_given_does_not_seem_like_a_legitimate_attempt_to_translate_the_page,check_this_box_if_there_is_text_in_the_photo,1,clixsense,"",PHL,4/25/2016 00:21:05,1968219933,49.147.188.198,"",4/25/2016 00:21:01,false,0.85,939716742,31842759,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/The_Amaru/The_Amaru_13.jpg
941238270,4/26/2016 21:08:02,1969609471,4/26/2016 21:07:19,false,clixsense,0.7455,33827460,VEN,25,Caracas,190.201.140.81,,,,clixsense,"",PHL,4/25/2016 00:21:05,1968219933,49.147.188.198,"",4/25/2016 00:21:01,false,0.85,939716742,31842759,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/The_Amaru/The_Amaru_13.jpg
941238270,4/26/2016 21:08:11,1969609626,4/26/2016 21:07:16,false,neodev,0.813,36529829,DZA,"","",41.97.123.59,,check_this_box_if_there_is_text_in_the_photo,3,clixsense,"",PHL,4/25/2016 00:21:05,1968219933,49.147.188.198,"",4/25/2016 00:21:01,false,0.85,939716742,31842759,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/The_Amaru/The_Amaru_13.jpg
941238270,4/26/2016 21:08:14,1969609703,4/26/2016 21:07:27,false,clixsense,0.8673,34805760,BGR,65,Yambol,87.121.119.118,,check_this_box_if_there_is_text_in_the_photo,7,clixsense,"",PHL,4/25/2016 00:21:05,1968219933,49.147.188.198,"",4/25/2016 00:21:01,false,0.85,939716742,31842759,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/The_Amaru/The_Amaru_13.jpg
941238270,4/26/2016 21:15:50,1969615695,4/26/2016 21:07:20,false,elite,0.85,35467348,TUR,07,Antalya,88.228.193.234,,check_this_box_if_there_is_text_in_the_photo,9,clixsense,"",PHL,4/25/2016 00:21:05,1968219933,49.147.188.198,"",4/25/2016 00:21:01,false,0.85,939716742,31842759,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/The_Amaru/The_Amaru_13.jpg
941238271,4/26/2016 20:59:26,1969603497,4/26/2016 20:59:16,false,neodev,1.0,31151596,HRV,21,Zagreb,93.141.96.1,,,,neodev,Caracas,VEN,4/25/2016 00:26:27,1968221894,201.209.137.80,25,4/25/2016 00:21:01,false,0.5,939716742,37004884,,,yes,,,"The roar grief and tears of Huaytapallana came to the bottom of the lake and woke the sleeping Amaru powerful screwed into the depths along the ridge and whose head rests on the bed of the enchanted lake.
Slowly stretched. The earth moved violently fall hills shrouded in dust. They are rolling rocks with a rough noise. The amaru gently slid his head, as he unscrewed",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/The_Amaru/The_Amaru_13.jpg
941238271,4/26/2016 21:01:01,1969604365,4/26/2016 21:00:50,false,neodev,0.9375,34712671,MEX,14,Guadalajara,189.169.26.237,,,,neodev,Caracas,VEN,4/25/2016 00:26:27,1968221894,201.209.137.80,25,4/25/2016 00:21:01,false,0.5,939716742,37004884,,,yes,,,"The roar grief and tears of Huaytapallana came to the bottom of the lake and woke the sleeping Amaru powerful screwed into the depths along the ridge and whose head rests on the bed of the enchanted lake.
Slowly stretched. The earth moved violently fall hills shrouded in dust. They are rolling rocks with a rough noise. The amaru gently slid his head, as he unscrewed",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/The_Amaru/The_Amaru_13.jpg
941238271,4/26/2016 21:32:27,1969626829,4/26/2016 21:02:51,false,clixsense,0.475,30228751,VEN,07,Valencia,190.201.231.56,,check_this_box_if_there_is_text_in_the_photo,8,neodev,Caracas,VEN,4/25/2016 00:26:27,1968221894,201.209.137.80,25,4/25/2016 00:21:01,false,0.5,939716742,37004884,,,yes,,,"The roar grief and tears of Huaytapallana came to the bottom of the lake and woke the sleeping Amaru powerful screwed into the depths along the ridge and whose head rests on the bed of the enchanted lake.
Slowly stretched. The earth moved violently fall hills shrouded in dust. They are rolling rocks with a rough noise. The amaru gently slid his head, as he unscrewed",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/The_Amaru/The_Amaru_13.jpg
941238271,4/26/2016 21:36:52,1969629846,4/26/2016 21:33:58,false,elite,0.85,35467348,TUR,07,Antalya,88.228.193.234,,check_this_box_if_there_is_text_in_the_photo,8,neodev,Caracas,VEN,4/25/2016 00:26:27,1968221894,201.209.137.80,25,4/25/2016 00:21:01,false,0.5,939716742,37004884,,,yes,,,"The roar grief and tears of Huaytapallana came to the bottom of the lake and woke the sleeping Amaru powerful screwed into the depths along the ridge and whose head rests on the bed of the enchanted lake.
Slowly stretched. The earth moved violently fall hills shrouded in dust. They are rolling rocks with a rough noise. The amaru gently slid his head, as he unscrewed",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/The_Amaru/The_Amaru_13.jpg
941238271,4/26/2016 22:04:55,1969657162,4/26/2016 22:02:13,false,neodev,0.675,33939537,COL,34,Bogotá,186.155.67.96,,check_this_box_if_there_is_text_in_the_photo,4,neodev,Caracas,VEN,4/25/2016 00:26:27,1968221894,201.209.137.80,25,4/25/2016 00:21:01,false,0.5,939716742,37004884,,,yes,,,"The roar grief and tears of Huaytapallana came to the bottom of the lake and woke the sleeping Amaru powerful screwed into the depths along the ridge and whose head rests on the bed of the enchanted lake.
Slowly stretched. The earth moved violently fall hills shrouded in dust. They are rolling rocks with a rough noise. The amaru gently slid his head, as he unscrewed",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/The_Amaru/The_Amaru_13.jpg
941238272,4/26/2016 21:10:12,1969611151,4/26/2016 21:09:32,false,clixsense,0.8673,34805760,BGR,65,Yambol,87.121.119.118,,check_this_box_if_there_is_text_in_the_photo,7,clixsense,"",VEN,4/25/2016 00:26:35,1968221912,186.95.246.92,"",4/25/2016 00:20:56,false,0.8333,939716742,35036086,,,yes,,,"The roar, grief and tears of Huaytapallana reached the bottom of the lake and woke the powerful amaru, sleeping curled up in the profundidaddes, along the ridge, and whose head rests on the bed of the enchanted lake.

I slowly earth moved violently stretched. Caia hills shrouded in dust. They are rolling rocks with a rough noise. the amaru gently slid his head, as he unscrewed.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/The_Amaru/The_Amaru_13.jpg
941238272,4/26/2016 21:10:26,1969611340,4/26/2016 21:09:50,false,instagc,0.8715,36187361,VEN,13,Barquisimeto,186.91.173.148,,check_this_box_if_there_is_text_in_the_photo,10,clixsense,"",VEN,4/25/2016 00:26:35,1968221912,186.95.246.92,"",4/25/2016 00:20:56,false,0.8333,939716742,35036086,,,yes,,,"The roar, grief and tears of Huaytapallana reached the bottom of the lake and woke the powerful amaru, sleeping curled up in the profundidaddes, along the ridge, and whose head rests on the bed of the enchanted lake.

I slowly earth moved violently stretched. Caia hills shrouded in dust. They are rolling rocks with a rough noise. the amaru gently slid his head, as he unscrewed.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/The_Amaru/The_Amaru_13.jpg
941238272,4/26/2016 21:10:34,1969611476,4/26/2016 21:09:43,false,neodev,0.9185,12216479,PRT,04,Esposende,144.64.59.201,,check_this_box_if_there_is_text_in_the_photo,7,clixsense,"",VEN,4/25/2016 00:26:35,1968221912,186.95.246.92,"",4/25/2016 00:20:56,false,0.8333,939716742,35036086,,,yes,,,"The roar, grief and tears of Huaytapallana reached the bottom of the lake and woke the powerful amaru, sleeping curled up in the profundidaddes, along the ridge, and whose head rests on the bed of the enchanted lake.

I slowly earth moved violently stretched. Caia hills shrouded in dust. They are rolling rocks with a rough noise. the amaru gently slid his head, as he unscrewed.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/The_Amaru/The_Amaru_13.jpg
941238272,4/26/2016 21:11:54,1969612587,4/26/2016 21:10:12,false,neodev,0.8458,36685380,VEN,"","",143.255.84.35,,check_this_box_if_there_is_text_in_the_photo,7,clixsense,"",VEN,4/25/2016 00:26:35,1968221912,186.95.246.92,"",4/25/2016 00:20:56,false,0.8333,939716742,35036086,,,yes,,,"The roar, grief and tears of Huaytapallana reached the bottom of the lake and woke the powerful amaru, sleeping curled up in the profundidaddes, along the ridge, and whose head rests on the bed of the enchanted lake.

I slowly earth moved violently stretched. Caia hills shrouded in dust. They are rolling rocks with a rough noise. the amaru gently slid his head, as he unscrewed.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/The_Amaru/The_Amaru_13.jpg
941238272,4/26/2016 21:19:43,1969618483,4/26/2016 21:09:36,false,clixsense,0.8208,17572856,BRA,30,Recife,177.134.204.148,,check_this_box_if_there_is_text_in_the_photo,8,clixsense,"",VEN,4/25/2016 00:26:35,1968221912,186.95.246.92,"",4/25/2016 00:20:56,false,0.8333,939716742,35036086,,,yes,,,"The roar, grief and tears of Huaytapallana reached the bottom of the lake and woke the powerful amaru, sleeping curled up in the profundidaddes, along the ridge, and whose head rests on the bed of the enchanted lake.

I slowly earth moved violently stretched. Caia hills shrouded in dust. They are rolling rocks with a rough noise. the amaru gently slid his head, as he unscrewed.",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/The_Amaru/The_Amaru_13.jpg
941238273,4/26/2016 21:04:18,1969606726,4/26/2016 21:03:59,false,neodev,0.9025,33484691,VEN,25,Caracas,190.201.140.81,,,,clixsense,Vigo,ESP,4/25/2016 00:29:33,1968222774,83.165.149.242,58,4/25/2016 00:15:51,false,1.0,939716743,37280475,,,yes,,,"And ten thousand warriors ruddy chins with silver beards, dressed in helmets, breastplates and spurs , riding on spirited steeds , are launched to combat it.
The Amaru to see them coming out to meet it rising imposing and wagging his tail rushing disorganizing beams of fire. A swirl of fear envelops covering the vault of heaven.
A barrage of lightning, a burst of shields and spears broken. glares are seen and heard smashes .
Amaru her lithe body undulates in the wind. The struggle is fierce and uncertain !",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/The_Amaru/The_Amaru_14.jpg
